poor_rate,good_rate,good_count,general_count,poor_count,after_count,average_score,sku_id,good_name
0,1,10,0,0,0,5,33151582068,小
0.02,0.97,11000,100,200,200,5,100000047414,努
0.04,0.96,70,0,3,1,5,26786624353,魅
0.015,0.98,1300,7,10,8,5,37297332993,华
0.001,0.99,700,4,1,5,5,12995147138,索
0.01,0.99,100,0,1,4,5,27146198444,华
0.03,0.97,30,0,1,0,5,36787211384,华
0.014,0.98,900,6,10,6,5,19094997454,A
0,1,60,0,0,1,5,40749998739,小
0,1,2,0,0,1,5,42439574842,酷
0.015,0.98,2300,10,30,30,5,41028337555,小
0.043,0.94,100,2,4,0,5,13928980611,B
0.01,0.99,100,0,1,0,5,37497444009,华
0.016,0.98,12000,50,100,60,5,29044581674,华
0.061,0.91,100,5,9,3,5,12127466982,小
0,1,5,0,0,1,5,42636232325,索
0.003,0.99,4600,20,10,60,5,32331470536,O
0,1,40,0,0,2,5,38578237075,诺
0,1,9,0,0,0,5,41453710293,T
0,1,0,0,0,0,5,40958158199,荣
0.019,0.97,100,2,3,0,5,39882888864,华
0.017,0.98,440000,1600,3200,2900,5,100000287117,A
0,1,2,0,0,0,5,40913738586,超
0.01,0.99,300,0,1,2,5,38488487785,纽
0.007,0.98,300,4,3,4,5,33532663547,魅
0,1,0,0,0,0,5,41871128224,飞
0.017,0.94,50,2,1,0,5,40897012530,华
0.007,0.99,7900,20,40,20,5,29205447417,小
0.015,0.98,600,4,5,4,5,20398670421,美
0,1,3,0,0,0,5,41007225486,B
0.003,0.99,1500,7,6,4,5,13034733600,索
0,1,5,0,0,0,5,26332515293,三
0,1,100,0,0,2,5,32915787806,华
0.021,0.97,1100,10,10,9,5,19676005692,金
0.013,0.95,70,2,1,0,5,28413049959,美
0,0.98,80,1,0,1,5,30930796414,诺
0,0.97,30,1,0,0,5,37539067433,魅
0.04,0.96,70,0,3,0,5,37183566308,华
0,0.99,100,1,0,1,5,37679420295,华
0,1,6,0,0,0,5,42159443475,华
0.115,0.85,20,1,3,4,4,28932223353,中
0,1,1,0,0,0,5,42950047358,三
0,1,0,0,0,0,5,100004193562,O
0.016,0.98,1600,7,10,10,5,26254531485,天
0.037,0.95,70,1,2,1,5,37770803195,铂
0.001,0.98,500,7,1,4,5,11897054384,B
0,1,10,0,0,1,5,41794331892,华
0,0.98,100,2,0,1,5,1969850752,A
0,1,80,0,0,0,5,39003028361,努
0,1,9,0,0,0,5,40513076612,小
0,1,200,0,0,1,5,33637901599,华
0.02,0.98,300,0,6,1,5,42432327575,小
0.003,0.99,300,1,1,3,5,31211266865,小
0.007,0.98,600,6,5,30,5,37293047142,A
0.015,0.98,2800,10,20,10,5,33686785113,【
0.017,0.98,700,3,10,5,5,36164822314,一
0,1,1,0,0,0,5,40368436298,华
0.021,0.97,1400,10,20,10,5,11931886896,欧
0.004,0.98,300,3,2,2,5,27863404823,华
0.04,0.96,30,0,1,0,5,37415783184,美
0.015,0.98,9100,40,70,70,5,33234995608,华
0.023,0.97,200,2,4,2,5,39069520045,【
0.014,0.98,6300,40,50,100,5,40613358019,O
0,1,4,0,0,0,5,40514111791,C
0,1,20,0,0,0,5,35769065526,华
0.015,0.98,5400,30,40,30,5,11500996606,A
0,1,4,0,0,0,5,43727277494,小
0.001,0.99,1000,5,2,6,5,11935290825,B
0.013,0.98,400,3,4,1,5,29904449269,华
0.02,0.98,200,0,3,4,5,18593139170,中
0,1,20,0,0,0,5,34687967368,华
0,1,0,0,0,0,5,40980933074,华
0,0.5,1,1,0,1,4,39002353369,A
0,0.99,300,1,0,6,5,35015837929,海
0.053,0.94,400,4,20,10,5,19422549890,迪
0.008,0.99,34000,90,90,100,5,6099496,飞
0,1,1,0,0,0,5,42413033875,三
0.024,0.97,300,2,7,5,5,36327225547,魅
0.013,0.97,200,3,3,7,5,36016855975,华
0,1,30,0,0,0,5,39974640978,A
0.003,0.98,49000,400,100,200,5,1785936823,索
0.021,0.97,3500,30,50,20,5,11816382321,华
0,1,0,0,0,0,5,100004193568,O
0.006,0.99,3900,10,20,10,5,23011355086,纽
0.007,0.99,2100,7,9,5,5,31866501709,小
0.011,0.97,5000,60,50,30,5,1389989638,长
0,1,1,0,0,0,5,41972725535,飞
0,1,90,0,0,0,5,29303744557,小
0.015,0.96,300,7,6,7,5,41050980066,小
0.022,0.96,8200,100,100,300,5,7437710,小
0,1,20,0,0,0,5,34263310808,华
0,1,2,0,0,0,5,43267274253,华
0,1,0,0,0,0,5,30565382321,诺
0.019,0.98,700,1,8,2,5,30837547605,B
0,1,10,0,0,0,5,39659370846,迷
0.014,0.98,6300,40,50,100,5,32951855106,O
0,1,20,0,0,1,5,34890598710,华
0,1,10,0,0,0,5,40662926313,飞
0.04,0.96,50,0,2,0,5,14535574381,B
0.016,0.98,1900,8,10,10,5,28082228154,小
0.002,0.99,300,2,1,0,5,26939331315,华
0.016,0.98,600,3,5,3,5,28680465232,华
0.01,0.99,100,0,1,2,5,30760784498,诺
0.005,0.98,50000,300,300,300,5,2883233,守
0,0.98,50,1,0,0,5,36921079115,华
0,1,6,0,0,0,5,37183745110,华
0,1,9,0,0,0,5,40790231823,小
0,1,0,0,0,0,5,33379868483,华
0.006,0.99,1200,5,7,60,5,10678790028,A
0.015,0.98,900,5,10,9,5,36332771136,华
0.027,0.96,200,4,5,3,5,28645612927,酷
0.014,0.96,100,4,3,1,5,12359486102,小
0,1,0,0,0,0,5,43699445394,华
0.01,0.97,90,1,1,1,5,35018671189,联
0.01,0.99,300,0,1,1,5,33693225035,华
0.014,0.98,3400,20,20,30,5,35608197522,O
0.016,0.98,13000,60,100,70,5,25722468894,诺
0.014,0.98,6200,30,60,60,5,41578142821,小
0,1,9,0,0,0,5,40351871224,创
0.016,0.98,1100,5,10,7,5,16019928774,3
0.01,0.97,90,1,1,0,5,32950393438,华
0,1,20,0,0,1,5,28237691175,小
0.023,0.97,100,1,2,0,5,26686131264,华
0.009,0.97,100,2,1,2,5,31906082897,朵
0,1,40,0,0,2,5,41083392057,A
0.005,0.98,700,7,4,10,5,33221889442,华
0.07,0.93,10,0,1,0,5,34705508713,华
0.055,0.92,70,2,4,5,5,30641451513,联
0,0.97,40,1,0,1,5,27698938229,魅
0,1,20,0,0,1,5,22675398348,酷
0,1,8,0,0,0,5,43298116985,华
0.017,0.98,3700,10,30,30,5,16555048971,A
0.007,0.99,900,3,5,9,5,26697355637,华
0.032,0.93,20,1,1,0,5,1955343985,索
0,1,70,0,0,1,5,36711678800,华
0.005,0.98,3600,20,20,20,5,33277169973,小
0.017,0.98,3700,10,20,20,5,32518293416,华
0.017,0.98,200,1,2,1,5,29679367162,华
0.015,0.96,100,3,3,1,5,37982255063,创
0.016,0.98,800,4,9,6,5,24274641350,三
0.01,0.99,400,0,1,1,5,33155216028,华
0,1,50,0,0,2,5,33324032566,小
0.01,0.99,7100,4,10,5,5,33472607960,华
0.018,0.97,3100,40,50,30,5,32412480287,天
0,1,50,0,0,1,5,41528108355,【
0.017,0.98,200,1,3,0,5,30129222347,N
0,1,20,0,0,0,5,32456939587,华
0,1,1,0,0,0,5,43290316248,纽
0,0.83,5,1,0,0,5,33343281414,黑
0,1,10,0,0,0,5,37867264542,B
0.016,0.98,1400,7,9,3,5,15390219387,诺
0,1,20,0,0,0,5,41859462455,小
0,1,0,0,0,0,5,35673833289,三
0,1,1,0,0,0,5,26387242515,华
0,1,5,0,0,0,5,34624446278,华
0,1,40,0,0,3,5,33745794451,飞
0,1,10,0,0,0,5,27112546786,飞
0.014,0.98,400,3,4,6,5,27583748679,魅
0,1,7,0,0,0,5,36518093313,华
0.021,0.97,300,3,4,5,5,100001920091,O
0,1,1000,0,0,1,5,30159515595,华
0.008,0.99,2300,7,9,20,5,35241321906,纽
0,1,30,0,0,1,5,35685013384,努
0,1,10,0,0,0,5,33494101008,华
0,1,50,0,0,1,5,33565276171,小
0,1,60,0,0,1,5,41670902706,努
0,1,0,0,0,0,5,41973194057,美
0.003,0.99,6900,20,20,20,5,26258743639,纽
0,1,10,0,0,0,5,38591507631,小
0.01,0.99,300,0,3,1,5,41287616815,华
0.002,0.99,2000,10,5,10,5,31943707637,长
0,1,5,0,0,0,5,41840962137,三
0.002,0.99,400,1,1,0,5,28443225806,华
0.018,0.98,4500,10,30,30,5,34594345130,华
0.006,0.99,6700,20,30,20,5,11295091433,诺
0.01,0.99,200,0,1,0,5,43032954970,华
0,1,30,0,0,0,5,34658836302,华
0.046,0.94,60,1,3,0,5,31518769986,纽
0.007,0.99,1400,5,6,5,5,100002498872,酷
0.023,0.94,70,3,2,0,5,29751481360,华
0,1,5,0,0,0,5,34801254858,华
0,1,500,0,0,0,5,40048430290,华
0.008,0.99,29000,70,70,100,5,100000322417,飞
0.019,0.94,40,2,1,0,5,26930547354,A
0,1,10,0,0,0,5,36818709136,华
0.006,0.98,100,1,1,1,5,33531375356,华
0,1,50,0,0,1,5,31384881856,创
0.017,0.98,200,1,3,8,5,37148689654,索
0.02,0.98,60,0,1,1,5,29009322605,华
0,1,20,0,0,1,5,43554030435,小
0.014,0.98,1200,8,10,30,5,33382486052,华
0.007,0.99,7900,30,30,20,5,22403995474,华
0,1,0,0,0,0,5,42616886495,荣
0,0.94,30,2,0,0,5,39935998232,迷
0,1,600,0,0,7,5,43095425719,天
0,1,0,0,0,0,5,38387133655,创
0.015,0.98,7600,40,70,20,5,31647388150,天
0,1,0,0,0,0,5,41758887902,联
0.033,0.96,200,2,6,2,5,31822128572,魅
0,1,20,0,0,0,5,41273368097,老
0,0.99,200,1,0,0,5,40150143364,华
0,1,1,0,0,0,5,42634197139,华
0,1,4,0,0,0,5,41593697053,酷
0.05,0.95,70,0,4,1,5,40873494502,酷
0,1,90,0,0,1,5,40291353587,华
0.039,0.94,100,3,5,2,5,11719194292,【
0,1,2,0,0,0,5,41333636577,华
0.007,0.99,1200,4,7,10,5,40348393193,【
0.002,0.99,700,4,2,5,5,33291561270,小
0.037,0.95,70,1,2,3,5,41757650300,飞
0.017,0.98,1800,7,10,20,5,39890462634,华
0,1,40,0,0,0,5,37917351391,中
0,0.99,100,1,0,1,5,41056411878,华
0,1,10,0,0,2,5,31859521976,朵
0.15,0.85,6,0,1,0,4,41798159643,华
0.03,0.97,30,0,1,3,5,19423254032,A
0,1,2,0,0,0,5,43360184633,华
0,1,20,0,0,0,5,40097395271,小
0,1,10,0,0,0,5,37491102792,华
0,1,4,0,0,0,5,41743524038,U
0,1,4,0,0,0,5,42741590285,飞
0.011,0.97,200,3,3,1,5,27366530790,创
0,1,20,0,0,0,5,38265128686,O
0,1,100,0,0,0,5,32949203747,华
0.02,0.97,18000,100,200,100,5,7437382,小
0,0.95,50,3,0,1,5,40952971135,A
0.016,0.98,3400,10,20,10,5,29959810443,华
0,0.95,20,1,0,0,5,40641689879,飞
0,0.98,60,1,0,1,5,33308018110,魅
0.001,0.98,500,8,1,4,5,18921606006,诺
0,1,0,0,0,0,5,100004323338,华
0,0.91,10,1,0,0,5,32358846972,守
0.01,0.99,100,0,1,1,5,27556733488,酷
0.022,0.97,1200,10,10,10,5,15195744279,A
0,1,10,0,0,0,5,41493842391,诺
0.008,0.99,4000,9,10,8,5,37337962392,纽
0.014,0.98,1000,7,10,4,5,32409370989,酷
0.026,0.97,200,1,4,2,5,38269514404,创
0.002,0.99,1000,3,3,5,5,30165565843,华
0.004,0.99,3200,10,10,60,5,35206705043,O
0.03,0.97,100,0,4,2,5,29243442441,华
0,0.97,30,1,0,1,5,41009967698,小
0,0.97,40,1,0,2,5,39867997535,3
0.02,0.98,70,0,1,0,5,35235255899,小
0,1,8,0,0,0,5,40015182380,华
0.016,0.98,20000,100,100,400,5,8636676,三
0.013,0.98,130000,1000,1000,1700,5,8535863,魅
0.021,0.97,100,1,2,3,5,42267394868,小
0.016,0.98,8800,30,70,70,5,27597120830,小
0.008,0.99,1300,3,8,9,5,29245255469,飞
0.022,0.95,40,1,1,1,5,35030272728,联
0,1,0,0,0,0,5,37534342415,A
0,1,0,0,0,0,5,100004193570,O
0,0.97,70,2,0,1,5,15424691982,中
0.05,0.95,60,0,3,1,5,40871167331,华
0,1,1,0,0,1,5,41976080064,飞
0.008,0.99,9300,20,40,30,5,29311482025,小
0.013,0.98,170000,1200,1600,2700,5,7299782,诺
0.028,0.96,800,10,10,10,5,27288698442,木
0.016,0.98,69000,300,400,500,5,8928161,3
0,1,0,0,0,0,5,43232750247,飞
0.017,0.98,200,1,5,1,5,26609796840,三
0,1,40,0,0,1,5,28825128766,魅
0,1,1,0,0,0,5,42391329501,【
0,1,10,0,0,0,5,41362895252,中
0.01,0.99,100,0,1,2,5,37306623509,华
0.008,0.99,3400,9,10,30,5,34378007796,M
0.032,0.95,600,10,10,30,5,42828678309,多
0.014,0.98,100,1,2,0,5,33168716120,华
0.02,0.98,100,0,2,1,5,40334644034,小
0,1,90,0,0,1,5,42538935522,【
0.004,0.98,5400,30,20,10,5,31627316952,不
0.046,0.93,200,6,9,4,5,22851554861,小
0.01,0.99,900,0,6,6,5,29195745144,华
0.019,0.95,200,8,5,0,5,22627766638,天
0.02,0.98,200,0,3,5,5,1582492469,硕
0.014,0.98,3400,20,30,20,5,28917601601,小
0.012,0.98,1400,10,10,20,5,11040781721,守
0.008,0.99,1300,4,7,7,5,16322634420,华
0.03,0.97,30,0,1,1,5,41573494111,华
0.02,0.98,100,0,2,3,5,11782448745,三
0.018,0.98,5000,10,40,20,5,100000322934,M
0.06,0.94,10,0,1,0,5,41068345061,魅
0,1,1,0,0,0,5,42348949413,飞
0,1,40,0,0,2,5,22480181039,中
0.014,0.98,6500,40,40,30,5,4901279,飞
0,0.99,200,1,0,0,5,25206583616,飞
0.016,0.98,900,4,10,7,5,19591574658,A
0.15,0.85,6,0,1,0,4,37852693845,中
0.005,0.98,10000,70,50,90,5,3199409,守
0.02,0.98,300,0,5,1,5,41492262148,华
0,1,2,0,0,0,5,43204099796,华
0,1,20,0,0,0,5,39073611460,华
0.007,0.99,270000,1000,1100,1100,5,5204046,天
0.008,0.98,1400,10,10,8,5,100001412153,飞
0,0.97,30,1,0,0,5,36598091391,华
0,1,9,0,0,0,5,35157075580,酷
0.013,0.98,9200,60,70,30,5,7170819,康
0,0.8,4,1,0,0,4,41039951771,小
0,0.95,20,1,0,0,5,40715406700,酷
0,1,100,0,0,1,5,37651771172,铂
0,1,20,0,0,0,5,38232442219,华
0.014,0.96,4000,90,60,20,5,1389894650,长
0.005,0.98,500,3,3,0,5,27747346579,华
0,0.94,10,1,0,0,5,34202957176,酷
0.009,0.99,1600,2,10,8,5,36193990854,A
0.05,0.95,20,0,1,0,5,27996625796,3
0,1,6,0,0,0,5,32358859318,守
0,1,1,0,0,0,5,41743138220,小
0,1,0,0,0,0,5,37501086885,华
0.003,0.98,500,5,2,5,5,26393053958,三
0.06,0.94,10,0,1,0,5,11305874827,【
0,1,10,0,0,0,5,28006311777,创
0,0.98,80,1,0,0,5,32466949680,华
0,1,1,0,0,0,5,41831404423,中
0.008,0.99,600,2,3,2,5,28108370125,华
0,0.98,100,2,0,4,5,31133369941,欧
0.018,0.98,300,1,3,5,5,39758166048,小
0,1,0,0,0,0,5,40279324493,小
0.031,0.95,3200,60,80,50,5,43957030888,小
0,0.95,20,1,0,0,5,30615936893,中
0,1,30,0,0,0,5,34251235666,飞
0.042,0.94,50,1,2,1,5,40129748949,华
0.004,0.99,13000,60,50,30,5,8184520,飞
0.017,0.98,500,2,4,5,5,34310198344,华
0.066,0.86,10,1,1,0,5,43804623659,小
0,0.98,80,1,0,0,5,28762095964,小
0.006,0.97,200,4,2,2,5,37340184269,创
0.016,0.98,3600,10,30,20,5,30980576339,华
0,1,6,0,0,0,5,38485314085,华
0.018,0.98,2600,7,20,10,5,29207021957,小
0,1,10,0,0,0,5,35074080435,O
0.008,0.99,2000,5,10,30,5,34997437626,O
0,1,20,0,0,0,5,27754649774,华
0,1,0,0,0,0,5,42896056503,飞
0.016,0.98,6800,20,60,70,5,33530024638,小
0.012,0.98,1800,10,20,10,5,100001075215,守
0,1,10,0,0,1,5,29551466847,宏
0.013,0.98,400,3,5,1,5,23852966502,B
0,1,10,0,0,0,5,31671531124,飞
0.01,0.99,1100,1,4,0,5,41257750603,华
0,1,1,0,0,0,5,43758236092,华
0,1,4,0,0,0,5,43903077370,优
0,1,4,0,0,1,5,43470621956,华
0.01,0.99,100,0,1,1,5,35677812165,魅
0.026,0.96,300,6,7,3,5,1671162174,易
0.008,0.99,44000,100,100,200,5,100000745034,华
0.015,0.98,6800,40,90,40,5,16414812052,A
0.015,0.98,16000,90,100,100,5,40443525003,O
0,1,100,0,0,0,5,35561975311,谷
0.038,0.92,20,1,1,0,5,25480887376,中
0.01,0.99,300,0,1,2,5,30511448356,小
0,1,2,0,0,0,5,36733949471,美
0.017,0.98,3200,10,20,10,5,8555517,酷
0,1,0,0,0,0,5,44096573837,守
0,1,3,0,0,0,5,35892705510,华
0,1,10,0,0,2,5,41176476746,华
0.01,0.99,100,0,1,0,5,35393070223,魅
0.02,0.98,100,0,3,1,5,100002911492,飞
0.15,0.85,6,0,1,0,4,33783465110,金
0,1,60,0,0,0,5,32507228221,华
0.008,0.98,300,4,3,2,5,26011638400,华
0.006,0.98,100,2,1,0,5,41052317773,飞
0.34,0.66,2,0,1,0,4,42906748587,三
0.03,0.97,60,0,2,0,5,28546980405,华
0.015,0.98,500,3,4,6,5,28761599921,美
0,1,100,0,0,3,5,40288566672,三
0.025,0.97,2300,10,30,30,5,40699237696,美
0,1,1,0,0,0,5,42175077246,华
0,1,1,0,0,0,5,34683552881,华
0,1,3,0,0,0,5,41854621931,努
0.03,0.97,30,0,1,1,5,41429364332,华
0.03,0.97,40,0,1,2,5,34770083167,华
0,1,70,0,0,2,5,37369288589,华
0,1,20,0,0,0,5,37938889107,O
0.06,0.94,10,0,1,0,5,40426518163,现
0,1,6,0,0,0,5,41023658937,华
0.007,0.99,320000,1000,1200,1100,5,100001550349,荣
0,1,0,0,0,0,5,39925978731,创
0.016,0.98,200,1,3,4,5,40372843665,华
0.02,0.98,90,0,1,1,5,34562182883,华
0.008,0.99,1300,4,5,10,5,32896815525,华
0.024,0.97,400,3,10,4,5,31261136588,魅
0.008,0.99,600,2,4,10,5,38248844015,华
0,1,10,0,0,0,5,27662294638,华
0,0.97,40,1,0,0,5,34620366488,守
0,0.94,10,1,0,0,5,20605230451,R
0.02,0.95,40,1,1,0,5,32071713346,华
0.022,0.97,1600,10,20,10,5,26815785813,华
0.065,0.92,60,1,4,1,5,35758482069,朵
0.01,0.99,500,0,1,4,5,29457945731,小
0.03,0.97,30,0,1,1,5,24100115442,中
0,1,40,0,0,0,5,27663115742,飞
0.01,0.99,200,0,3,1,5,20467283542,华
0.006,0.98,100,1,1,0,5,43734948550,华
0.016,0.98,14000,70,90,100,5,28758228019,小
0.004,0.98,400,3,2,8,5,40360910481,【
0.023,0.97,800,7,10,9,5,41254348373,联
0,1,1,0,0,0,5,36988775046,捷
0,1,0,0,0,0,5,26628832233,华
0.008,0.98,700,7,6,5,5,35105596138,黑
0.02,0.98,100,0,2,0,5,30536792558,誉
0.04,0.95,90,1,3,4,5,41698142727,小
0,1,2,0,0,0,5,41840097341,华
0,1,6,0,0,0,5,41285339669,纽
0.017,0.98,4700,10,30,20,5,32206867876,小
0,1,80,0,0,0,5,33166417336,小
0.042,0.94,200,4,7,6,5,12755654295,优
0,1,60,0,0,1,5,32968668120,A
0,1,60,0,0,0,5,41281353309,诺
0.016,0.98,800,4,7,10,5,35669769424,A
0,1,3,0,0,0,5,35757998904,华
0.014,0.98,2600,10,20,7,5,16462803161,A
0.02,0.98,100,0,2,1,5,28728736465,飞
0,1,0,0,0,0,5,38477280176,飞
0.002,0.99,15000,80,40,60,5,12176299473,索
0,1,0,0,0,0,5,39387182673,努
0.003,0.99,2400,10,8,50,5,34702252695,O
0,1,10,0,0,0,5,30202891589,华
0.027,0.97,200,1,7,1,5,29859004869,酷
0.02,0.98,100,0,2,1,5,38674361063,华
0,0.98,70,1,0,2,5,24888445170,中
0,1,3,0,0,0,5,42582642885,华
0,1,7,0,0,0,5,40980950737,华
0.015,0.98,55000,200,200,200,5,4330891,天
0.025,0.97,300,2,7,3,5,40584780420,A
0.013,0.98,33000,200,200,200,5,100000238278,魅
0,1,4,0,0,0,5,43560813107,Q
0.05,0.95,20,0,1,0,5,31959886676,小
0.007,0.99,1100,4,7,10,5,29693856026,O
0,1,1,0,0,0,5,40977628391,华
0.018,0.98,300,1,4,5,5,33171487555,黑
0,1,0,0,0,0,5,43696123127,华
0,1,50,0,0,0,5,41057269418,华
0,1,1,0,0,0,5,43294271170,联
0.021,0.97,90,1,2,7,5,40239044837,美
0.025,0.97,600,4,10,9,5,15936449061,小
0.015,0.98,15000,80,80,100,5,29174630678,v
0,1,20,0,0,0,5,41831426882,华
0,1,40,0,0,1,5,38492288750,O
0,1,10,0,0,0,5,35239798387,A
0.016,0.98,1800,8,10,10,5,32900933423,A
0,1,10,0,0,0,5,40557986496,荣
0.04,0.96,30,0,1,2,5,42763428217,魅
0,1,40,0,0,0,5,33568758275,A
0,1,7,0,0,1,5,39912415410,【
0,1,2,0,0,0,5,40948196374,T
0.111,0.77,7,1,1,0,4,40825819591,荣
0.015,0.98,900,5,10,10,5,31064159906,华
0.05,0.95,20,0,1,2,5,40089278366,美
0,1,10,0,0,1,5,30946532829,华
0,0.93,10,1,0,0,5,28918794837,华
0.028,0.96,3800,50,80,40,5,33261964032,天
0,1,80,0,0,1,5,40107066393,V
0.05,0.95,60,0,3,2,5,42766937954,白
0.045,0.94,100,3,8,10,5,42700866287,黑
0,1,10,0,0,0,5,41148210426,畅
0.025,0.97,500,3,9,10,5,12653103401,小
0.05,0.95,20,0,1,1,5,30283113000,美
0.03,0.97,70,0,2,0,5,27520846589,努
0,1,2,0,0,0,5,42837692565,华
0,1,20,0,0,0,5,40558553194,三
0.02,0.98,100,0,2,1,5,25810683527,华
0,1,0,0,0,0,5,41596679937,酷
0,1,6,0,0,0,5,37194833773,努
0.006,0.98,600,4,4,6,5,31729853253,华
0,1,0,0,0,0,5,42363557163,三
0,1,8,0,0,0,5,41148547355,畅
0,1,20,0,0,1,5,38772871661,小
0.015,0.98,500,3,5,3,5,27801611591,波
0.037,0.94,2400,60,70,20,5,13890784242,A
0.022,0.97,100,1,2,1,5,27697274908,B
0.003,0.99,7600,20,20,30,5,5512290,飞
0.016,0.98,4200,20,20,90,5,27395395663,华
0,1,50,0,0,0,5,41391203796,【
0,1,0,0,0,0,5,43477785410,华
0,1,10,0,0,0,5,31844131709,诺
0.01,0.99,100,0,2,2,5,37943244949,锐
0,1,10,0,0,1,5,37085014132,A
0.023,0.97,600,5,9,4,5,16967365698,【
0.035,0.92,20,1,1,2,5,41908774012,小
0.026,0.96,13000,200,200,100,5,19996988877,小
0.01,0.97,600,7,7,10,5,41005192965,小
0,1,5,0,0,0,5,40798571296,努
0.015,0.98,1100,6,9,10,5,38256172506,v
0.12,0.88,8,0,1,0,5,34800726978,华
0,1,3,0,0,0,5,39676538580,华
0.016,0.98,1100,5,7,8,5,100000080103,天
0.016,0.98,600,3,7,6,5,34808099105,魅
0.04,0.96,60,0,2,2,5,41852104409,小
0,1,60,0,0,1,5,34819433503,华
0.02,0.98,60,0,1,1,5,34818974575,A
0.01,0.99,200,0,2,3,5,34209406246,华
0.016,0.98,400,2,5,1,5,32970590185,A
0.008,0.99,700,2,3,5,5,38579768518,O
0.016,0.98,2900,10,20,20,5,28747310633,魅
0,1,100,0,0,0,5,43683226602,【
0,1,2,0,0,0,5,41508305136,荣
0.016,0.98,2200,10,20,10,5,31843973935,华
0.015,0.98,2700,10,20,10,5,30160447208,诺
0.07,0.93,10,0,1,1,5,41536355695,三
0,1,30,0,0,0,5,36026004398,飞
0.02,0.98,90,0,1,2,5,22372160012,纽
0,1,40,0,0,0,5,37173809561,8
0.018,0.98,8800,20,90,60,5,26607642349,A
0,1,3,0,0,1,5,35603360797,联
0,1,0,0,0,0,5,43488640748,荣
0.08,0.92,10,0,1,0,5,42823557154,小
0,0.99,100,1,0,1,5,29127322407,飞
0.028,0.96,7500,90,200,60,5,6828305,天
0.025,0.96,900,10,10,8,5,30780378257,诺
0,1,50,0,0,0,5,41866659653,华
0,1,2,0,0,0,5,40899959748,荣
0.017,0.98,4800,10,30,30,5,28060284115,华
0.01,0.99,300,0,1,1,5,35219895651,飞
0,1,9,0,0,0,5,29447235338,小
0.03,0.97,40,0,1,0,5,27626070522,诺
0.06,0.94,30,0,2,0,5,41442260827,小
0.016,0.98,900,4,6,10,5,41005871409,小
0,1,3,0,0,0,5,36974767456,华
0.008,0.99,3400,8,20,20,5,26816294478,华
0,1,30,0,0,0,5,31472977427,小
0.018,0.98,1800,4,20,10,5,28295405145,一
0.001,0.99,600,2,1,2,5,30676326797,华
0,1,8,0,0,0,5,29385848189,C
0,1,20,0,0,1,5,37057328668,小
0,1,0,0,0,0,5,40980930832,华
0.022,0.97,100,1,2,1,5,30713522645,酷
0.02,0.98,70,0,1,0,5,27351816051,华
0.024,0.96,27000,400,400,900,5,100003433872,【
0,1,4,0,0,0,5,41910781454,飞
0,1,80,0,0,2,5,34601039842,华
0.007,0.99,19000,60,80,70,5,28502299808,华
0.024,0.97,100,1,2,3,5,35685337084,纽
0,1,70,0,0,0,5,30670318518,诺
0,1,1,0,0,0,5,42603969354,酷
0.017,0.98,8100,20,50,30,5,34803424701,A
0.037,0.88,20,2,1,1,5,35759489149,纽
0.05,0.95,20,0,1,0,5,34238722899,创
0.022,0.97,100,1,2,3,5,35080250383,海
0,1,3,0,0,0,5,42478651649,飞
0.003,0.99,500,3,2,0,5,28853543156,B
0.001,0.99,700,3,1,5,5,32245929831,飞
0.017,0.97,2000,20,30,30,5,42913369797,v
0.007,0.99,6200,20,40,10,5,37049701952,尼
0,1,70,0,0,0,5,34362268003,华
0,1,30,0,0,0,5,42821868512,魅
0.018,0.98,700,2,6,5,5,34183192743,华
0,1,10,0,0,0,5,34807715180,华
0.014,0.98,400,3,4,4,5,28145954598,创
0.02,0.98,70,0,1,3,5,31306544740,詹
0.015,0.98,1100,6,10,10,5,23317711092,金
0.13,0.87,7,0,1,0,5,30531165259,小
0.002,0.99,1100,7,3,10,5,32446904654,索
0,1,0,0,0,0,5,42660219615,华
0.07,0.93,10,0,1,0,5,40900885498,康
0.04,0.96,20,0,1,0,5,40287419153,华
0.01,0.97,90,1,1,0,5,29546725045,锐
0.01,0.99,100,0,1,2,5,41467398726,华
0.012,0.98,61000,500,500,600,5,100000400010,小
0.34,0.66,2,0,1,0,4,35744133163,金
0,0.97,40,1,0,1,5,34236411933,纽
0.01,0.99,200,0,2,4,5,42434845295,小
0.2,0.8,4,0,1,0,4,42825339911,黑
0.015,0.98,600,4,6,3,5,28985535618,华
0.021,0.97,400,4,5,4,5,26476835046,努
0.02,0.98,50,0,1,4,5,41590829126,多
0.05,0.95,20,0,1,0,5,37038745574,中
0,1,90,0,0,2,5,43304403316,华
0.01,0.99,300,0,1,2,5,28190075213,华
0.005,0.98,100,1,1,1,5,35150194144,黑
0.015,0.98,900,5,6,6,5,17860214006,A
0.04,0.96,20,0,1,0,5,42284504911,华
0.015,0.98,100,1,2,0,5,23852187171,B
0.007,0.99,20000,60,80,60,5,7250254,飞
0,1,70,0,0,0,5,43028394543,三
0,1,10,0,0,0,5,40595183867,飞
0.014,0.97,60,1,1,0,5,34826141726,守
0.008,0.99,1300,3,9,8,5,26120563914,3
0,1,60,0,0,1,5,40661339822,华
0,1,1,0,0,0,5,43599840454,小
0,1,6,0,0,0,5,40301293335,s
0.013,0.93,70,4,1,1,5,41758057094,【
0,1,10,0,0,1,5,41443786957,3
