,USERID,ORDERDATE,ORDERID,AMOUNTINFO
651,135257,2018-01-03,4120439732,33.9
652,83061,2018-01-03,4195920061,33.9
653,150645,2018-01-03,4202332589,33.8
654,121568,2018-01-03,4198098860,32.0
655,97459,2018-01-03,4148659642,31.0
656,119065,2018-01-03,4191473218,29.9
657,66446,2018-01-03,4185566769,29.8
658,109118,2018-01-03,4191261944,29.0
659,128846,2018-01-03,4190138916,29.0
660,92219,2018-01-03,4195053037,29.0
661,88998,2018-01-03,4191033102,29.0
662,156582,2018-01-03,4191581252,26.9
663,117821,2018-01-03,4191348447,21.9
665,134520,2018-01-03,4101318574,19.9
666,130208,2018-01-03,4194045455,19.9
667,67601,2018-01-03,4194826436,19.9
668,114903,2018-01-03,4194183840,19.9
669,157395,2018-01-03,4196805226,19.9
670,117017,2018-01-03,4201905390,19.9
671,66088,2018-01-03,4198615374,19.9
672,61103,2018-01-03,4195619413,19.9
673,139890,2018-01-03,4195182117,19.9
674,96546,2018-01-03,4197972585,19.9
675,144257,2018-01-03,4197690965,19.0
676,81700,2018-01-03,4191393166,19.0
677,68732,2018-01-03,4202776655,19.0
678,56428,2018-01-03,4197832785,18.9
679,107107,2018-01-03,4195412169,18.9
680,110371,2018-01-03,4189385439,17.9
681,141548,2018-01-03,4200303575,17.9
682,155408,2018-01-03,4190981808,17.5
683,82721,2018-01-03,4201697128,16.9
684,72950,2018-01-03,4150792259,16.9
685,86081,2018-01-03,4118911276,16.9
686,93396,2018-01-03,4187579874,16.5
687,130418,2018-01-03,4202195069,16.0
688,143609,2018-01-03,4198585246,16.0
689,151687,2018-01-03,4189588908,15.5
690,157767,2018-01-03,4200048698,15.0
691,86291,2018-01-03,4162106515,14.7
692,136679,2018-01-03,4182090753,14.0
693,141154,2018-01-03,4148941697,14.0
694,140315,2018-01-03,4004450919,13.9
695,141541,2018-01-03,4108435872,13.9
696,73316,2018-01-03,4189890706,13.9
697,56377,2018-01-03,3996815115,13.9
698,54813,2018-01-03,4090224460,13.0
699,153815,2018-01-03,4098038654,12.5
700,56576,2018-01-03,3984566483,12.5
701,68007,2018-01-03,4108111415,12.0
702,123920,2018-01-03,4117517097,11.9
703,105431,2018-01-03,4185566610,11.9
704,112537,2018-01-03,4178278522,11.9
705,94388,2018-01-03,4117143285,11.9
706,91507,2018-01-03,4117551251,11.9
707,161865,2018-01-03,4194334866,11.9
708,120215,2018-01-03,4201649932,11.5
709,97446,2018-01-03,4171399005,11.0
710,107551,2018-01-03,4155525417,10.9
711,119536,2018-01-03,4200900223,10.9
712,147838,2018-01-03,4200029676,10.0
713,99717,2018-01-03,4107813979,9.9
714,108828,2018-01-03,4187047181,9.9
715,130175,2018-01-03,3989839548,9.9
716,145286,2018-01-03,4106942730,9.9
717,160859,2018-01-03,4111605497,9.9
718,122372,2018-01-03,4099079208,9.9
719,148015,2018-01-03,4107593271,9.9
720,151574,2018-01-03,4126347280,9.9
721,154667,2018-01-03,4103394133,9.9
722,108527,2018-01-03,4082737981,9.9
723,158843,2018-01-03,4103874925,9.9
724,79531,2018-01-03,4106949156,9.9
725,148366,2018-01-03,4171611094,9.9
726,73444,2018-01-03,4101087520,9.9
727,58843,2018-01-03,4099079174,9.9
728,123742,2018-01-03,4101499204,9.0
729,69470,2018-01-03,4097371772,9.0
730,142064,2018-01-03,4192088274,9.0
731,150203,2018-01-03,4107027316,9.0
733,133893,2018-01-03,4198825783,8.9
734,147520,2018-01-03,4171480829,8.9
735,148443,2018-01-03,4084594341,8.9
736,75941,2018-01-03,4110169931,8.8
737,142109,2018-01-03,4141691309,8.6
738,131179,2018-01-03,4098216971,7.8
739,107640,2018-01-03,4180985885,6.9
740,95529,2018-01-03,4200891718,6.9
741,87308,2018-01-03,4117050168,6.8
742,58212,2018-01-03,4187666296,6.8
743,84974,2018-01-03,4199150859,6.3
744,93472,2018-01-03,4140442959,6.0
745,149979,2018-01-03,4187804793,6.0
746,55441,2018-01-03,4139209774,6.0
747,102043,2018-01-03,4144746143,5.9
748,58604,2018-01-03,4190923929,0.5
749,159314,2018-01-03,4196011708,0.5
750,101328,2018-01-03,4197949318,0.5
751,62598,2018-01-04,4197620554,6480.0
752,130655,2018-01-04,4194734412,4899.0
753,134806,2018-01-04,4198402377,4599.0
754,57896,2018-01-04,4199478329,4548.0
755,162130,2018-01-04,4194823639,4280.0
756,66006,2018-01-04,4184354691,4198.0
757,60620,2018-01-04,4200030912,3999.0
758,160492,2018-01-04,4192196705,3999.0
759,51533,2018-01-04,4194427370,3899.0
760,132927,2018-01-04,4191821448,3799.0
761,127320,2018-01-04,4190292128,3699.0
762,81832,2018-01-04,4194333321,3666.0
763,57843,2018-01-04,4164214075,3599.0
764,106153,2018-01-04,4196175599,3599.0
765,98266,2018-01-04,4198408774,3444.0
766,86974,2018-01-04,4190393950,3399.0
767,124665,2018-01-04,4193459565,3344.0
768,117159,2018-01-04,4197157397,3299.0
769,91310,2018-01-04,4202960422,3298.0
770,147949,2018-01-04,4195670476,3199.0
771,143702,2018-01-04,4201883501,3139.0
772,139757,2018-01-04,4202776176,2999.0
773,95940,2018-01-04,4083990967,2899.0
774,63325,2018-01-04,4196629480,2599.0
775,117299,2018-01-04,4191461585,2586.0
776,55113,2018-01-04,4190168507,2499.0
777,70645,2018-01-04,4199424625,2499.0
778,95135,2018-01-04,4191796220,2450.0
779,125587,2018-01-04,4202004663,2429.0
780,125982,2018-01-04,4198289959,2366.0
781,107731,2018-01-04,4192583617,2344.0
782,87112,2018-01-04,4116024157,2299.0
783,72270,2018-01-04,4197447435,2299.0
784,53529,2018-01-04,4191942253,2299.0
785,121721,2018-01-04,4195988218,2199.0
786,73166,2018-01-04,4192575507,2199.0
787,110114,2018-01-04,4201184422,2199.0
788,97422,2018-01-04,4185665794,2198.0
789,102839,2018-01-04,4194498954,1899.0
790,124055,2018-01-04,4201392551,1899.0
791,141974,2018-01-04,4192620135,1899.0
792,161402,2018-01-04,4195491871,1899.0
793,76465,2018-01-04,4194924515,1889.0
794,119798,2018-01-04,3942503004,1849.0
795,59271,2018-01-04,4058588908,1799.0
796,155706,2018-01-04,4197613661,1799.0
797,101790,2018-01-04,4200619204,1799.0
798,111394,2018-01-04,3644350898,1599.0
799,67459,2018-01-04,4191323022,1549.0
800,122186,2018-01-04,4202896673,1549.0
801,143648,2018-01-04,4202850996,1399.0
802,61543,2018-01-04,4194210112,1354.5
803,121458,2018-01-04,4193791685,1354.5
804,72663,2018-01-04,4189573722,1339.0
805,120082,2018-01-04,4182355302,1249.0
806,151588,2018-01-04,4194476250,1248.0
807,143034,2018-01-04,4167688543,1198.0
808,72015,2018-01-04,4190130747,1180.0
809,65240,2018-01-04,4153941924,1088.0
810,124281,2018-01-04,4190983220,999.0
811,61690,2018-01-04,4194567469,999.0
812,74101,2018-01-04,4197485011,999.0
813,82213,2018-01-04,4196665800,799.0
814,66184,2018-01-04,4185173554,799.0
815,112577,2018-01-04,4191479993,799.0
816,151819,2018-01-04,4197762664,699.0
817,160298,2018-01-04,4192414784,688.0
818,149506,2018-01-04,4194150083,606.0
819,152926,2018-01-04,3936940095,548.0
820,117330,2018-01-04,4193588841,529.0
821,71963,2018-01-04,4119108246,439.0
822,73955,2018-01-04,4196058655,399.0
823,95063,2018-01-04,4194361997,369.0
824,72375,2018-01-04,4200486996,339.0
825,75220,2018-01-04,4192251372,323.0
826,72986,2018-01-04,4199538220,299.0
827,143922,2018-01-04,4202396130,299.0
828,162253,2018-01-04,4196797632,289.0
829,132647,2018-01-04,3528343923,267.0
830,155683,2018-01-04,4107022541,239.0
831,102278,2018-01-04,4135027366,229.0
832,92830,2018-01-04,3617346041,229.0
833,76793,2018-01-04,4191011890,229.0
834,122995,2018-01-04,4124528503,219.0
835,87078,2018-01-04,4195916934,209.0
836,72991,2018-01-04,4194888962,208.0
837,128298,2018-01-04,4199269889,199.0
838,139518,2018-01-04,4194949247,199.0
839,57891,2018-01-04,4199403591,199.0
840,159237,2018-01-04,4194723773,199.0
841,107589,2018-01-04,4191082502,199.0
842,152561,2018-01-04,4193198181,198.0
843,109901,2018-01-04,4080997953,195.0
844,100449,2018-01-04,4193683203,179.0
845,146199,2018-01-04,4197224635,179.0
846,155999,2018-01-04,3937748647,139.0
847,53445,2018-01-04,4187479345,135.0
848,86086,2018-01-04,4191704009,128.0
849,97251,2018-01-04,4193521746,119.0
850,158936,2018-01-04,4077626135,119.0
851,76783,2018-01-04,4197582921,118.0
852,71146,2018-01-04,4121149106,116.0
853,149572,2018-01-04,4199607142,114.0
854,142048,2018-01-04,4198242969,109.0
855,64962,2018-01-04,3526631531,99.0
856,69026,2018-01-04,4197611087,99.0
857,51839,2018-01-04,4192111026,99.0
858,53310,2018-01-04,4194320435,99.0
859,55710,2018-01-04,3766059820,99.0
860,61783,2018-01-04,4199241547,98.0
861,61905,2018-01-04,4197601728,98.0
862,125668,2018-01-04,4199469114,98.0
863,139611,2018-01-04,4190529014,98.0
864,128834,2018-01-04,4194224659,89.0
865,78677,2018-01-04,4080678324,88.0
866,122739,2018-01-04,4131060985,88.0
867,75422,2018-01-04,4198241306,79.0
868,89226,2018-01-04,4171353200,78.0
869,158075,2018-01-04,4197834943,75.0
870,68256,2018-01-04,3854776519,72.0
871,80892,2018-01-04,4190743968,69.0
872,54051,2018-01-04,4199957353,69.0
873,76444,2018-01-04,4193626097,69.0
874,140005,2018-01-04,4194335457,69.0
875,164005,2018-01-04,4196217839,69.0
876,137421,2018-01-04,4202859378,69.0
877,106754,2018-01-04,4197667451,62.7
878,132222,2018-01-04,4153927168,59.0
879,97944,2018-01-04,4194534833,59.0
880,131369,2018-01-04,3946062572,59.0
881,109389,2018-01-04,4195429201,59.0
882,137269,2018-01-04,4193841426,59.0
883,119155,2018-01-04,4194246870,59.0
884,133776,2018-01-04,3353085405,59.0
885,54567,2018-01-04,4184645067,59.0
886,74145,2018-01-04,4191835866,58.0
887,126730,2018-01-04,4197607051,55.0
888,89039,2018-01-04,4194277409,52.0
889,143560,2018-01-04,4192397429,49.9
890,149546,2018-01-04,4199590724,49.0
891,153459,2018-01-04,3673514985,49.0
892,87945,2018-01-04,4191491686,49.0
893,122646,2018-01-04,4197517454,49.0
894,129518,2018-01-04,4195705595,49.0
895,77354,2018-01-04,4190987824,46.9
896,150196,2018-01-04,4193914352,46.0
897,89065,2018-01-04,4194693802,44.9
898,144673,2018-01-04,4199982736,39.9
899,110716,2018-01-04,4199208687,39.9
900,131175,2018-01-04,4195955657,39.0
901,151203,2018-01-04,4196729707,39.0
902,71494,2018-01-04,4187960212,39.0
903,146606,2018-01-04,4074696299,39.0
904,73216,2018-01-04,4194849801,36.0
905,66572,2018-01-04,4192980236,36.0
906,161251,2018-01-04,4198779023,35.4
907,84499,2018-01-04,4191084645,32.8
908,143234,2018-01-04,3380195119,29.9
909,106132,2018-01-04,4151200579,29.9
910,158753,2018-01-04,4191085397,29.0
911,76960,2018-01-04,4197179072,29.0
912,136248,2018-01-04,4199069549,29.0
913,86268,2018-01-04,4199007478,29.0
914,116904,2018-01-04,4202496754,29.0
915,112797,2018-01-04,4188276292,29.0
916,91581,2018-01-04,4194911614,26.9
917,57066,2018-01-04,4190826381,26.9
918,75671,2018-01-04,4192135143,25.0
919,57404,2018-01-04,4147903436,24.0
920,76289,2018-01-04,4181544052,23.0
921,76757,2018-01-04,4165351084,22.0
922,159249,2018-01-04,4194121130,21.9
923,116206,2018-01-04,4191976037,21.9
924,83186,2018-01-04,4201891455,21.6
925,152638,2018-01-04,4021170432,21.5
926,141607,2018-01-04,4107737472,20.5
927,68695,2018-01-04,4191891807,19.9
928,151350,2018-01-04,4079693886,19.9
929,115836,2018-01-04,4197287534,19.9
930,76176,2018-01-04,3965747148,19.9
931,91976,2018-01-04,4196422618,19.9
932,54694,2018-01-04,4199695289,19.9
933,85661,2018-01-04,4197506398,19.9
934,128184,2018-01-04,3904274004,19.9
935,66218,2018-01-04,4192544326,19.5
936,153126,2018-01-04,4116016927,18.9
937,61781,2018-01-04,4177894191,18.8
938,125523,2018-01-04,4184941462,18.0
939,131420,2018-01-04,4111963160,16.9
940,63118,2018-01-04,4198365232,15.9
941,114443,2018-01-04,4002874391,15.5
942,138664,2018-01-04,4177586819,15.5
943,144883,2018-01-04,4124341302,15.0
944,159216,2018-01-04,4115275145,15.0
945,137388,2018-01-04,4120496569,14.5
946,69891,2018-01-04,4194483295,14.0
947,118475,2018-01-04,4177412984,14.0
948,61335,2018-01-04,4103874848,13.9
949,144386,2018-01-04,4127205216,13.9
950,104548,2018-01-04,4098027510,13.8
951,79885,2018-01-04,4110845755,13.8
952,147869,2018-01-04,4193648822,13.0
953,71198,2018-01-04,4099429381,12.9
954,94103,2018-01-04,4166133920,12.5
955,76205,2018-01-04,4109466958,11.9
956,128397,2018-01-04,4185665894,11.9
957,99140,2018-01-04,4115941778,11.9
958,144217,2018-01-04,4175823226,11.9
959,135208,2018-01-04,4000672489,11.9
960,119020,2018-01-04,4199259199,11.9
961,71440,2018-01-04,3034012440,11.0
962,115315,2018-01-04,4077585001,10.9
963,141304,2018-01-04,4117535975,10.9
964,84850,2018-01-04,4116475780,9.9
965,58992,2018-01-04,4202120646,9.9
966,126088,2018-01-04,3872901451,9.9
967,58768,2018-01-04,4107562262,9.9
968,68658,2018-01-04,4180613625,9.9
969,69860,2018-01-04,4111882981,9.9
970,164277,2018-01-04,3979838183,9.9
971,109950,2018-01-04,4107142409,9.9
972,84441,2018-01-04,4184585158,9.9
973,152323,2018-01-04,4119386909,9.9
974,145879,2018-01-04,4144770348,9.9
975,131517,2018-01-04,4190359276,9.9
976,117010,2018-01-04,4109931879,9.9
977,154691,2018-01-04,4159565271,9.9
978,82848,2018-01-04,4162958845,9.9
979,130106,2018-01-04,4116476499,9.9
980,57505,2018-01-04,4107608408,9.9
981,94532,2018-01-04,4200407720,9.9
982,143768,2018-01-04,4106924209,9.9
983,133297,2018-01-04,3896396804,9.9
984,93007,2018-01-04,3995645440,9.8
985,87752,2018-01-04,4127746048,9.0
986,53600,2018-01-04,4110218912,9.0
987,148654,2018-01-04,4194453286,9.0
988,137373,2018-01-04,4177621029,9.0
989,89045,2018-01-04,4181725029,8.6
990,126907,2018-01-04,4138460030,8.0
991,127197,2018-01-04,3993874182,7.8
992,159713,2018-01-04,4112181910,7.8
993,153633,2018-01-04,4112181898,7.8
994,92380,2018-01-04,4109378340,6.8
995,52207,2018-01-04,4172952202,6.8
996,138866,2018-01-04,4106712687,6.8
997,53198,2018-01-04,4106797842,6.3
998,142862,2018-01-04,4184491152,6.0
999,68420,2018-01-04,4077761312,6.0
1000,98250,2018-01-04,4084760520,6.0
1001,54759,2018-01-04,4106828080,6.0
1002,61283,2018-01-04,4187167724,6.0
1003,53110,2018-01-04,4171570848,6.0
1004,67712,2018-01-04,3979749162,6.0
1005,148561,2018-01-04,3990886127,5.9
1006,93841,2018-01-04,4107645512,5.0
1007,152429,2018-01-04,4123774914,2.9
1008,148653,2018-01-04,4104528811,0.5
1009,72647,2018-01-04,4195718902,0.5
1010,149703,2018-01-04,4194404523,0.5
1011,164163,2018-01-04,4195260787,0.5
1012,122566,2018-01-05,4190757239,6899.0
1013,141237,2018-01-05,4192415226,6899.0
1014,86645,2018-01-05,4173482738,6299.0
1015,130513,2018-01-05,4192631348,5399.0
1016,62584,2018-01-05,4199436315,4899.0
1017,112794,2018-01-05,4036976507,4729.0
1018,76108,2018-01-05,4195317394,4499.0
1019,98233,2018-01-05,4196196682,4379.0
1020,56239,2018-01-05,4021477603,4298.0
1021,100268,2018-01-05,4192136647,4298.0
1022,103271,2018-01-05,4192681043,3999.0
1023,55937,2018-01-05,4196959754,3988.0
1024,150122,2018-01-05,4190498104,3926.0
1025,73436,2018-01-05,4191732171,3799.0
1026,141468,2018-01-05,4200791212,3799.0
1027,158489,2018-01-05,4202355657,3789.0
1028,152440,2018-01-05,4201017129,3699.0
1029,147066,2018-01-05,4187051103,3699.0
1030,84982,2018-01-05,4201537835,3698.0
1031,66610,2018-01-05,4200214604,3539.0
1032,121697,2018-01-05,4199893125,3499.0
1033,61589,2018-01-05,4197031817,3299.0
1034,129790,2018-01-05,4202210193,3139.0
1035,91462,2018-01-05,4201605449,3099.0
1036,142576,2018-01-05,3995893263,2999.0
1037,96836,2018-01-05,4195293081,2999.0
1038,150513,2018-01-05,4191840883,2999.0
1039,54147,2018-01-05,4201822709,2699.0
1040,94974,2018-01-05,4190852902,2468.0
1041,101909,2018-01-05,4190920186,2399.0
1042,77556,2018-01-05,4194846327,2366.0
1043,66281,2018-01-05,4194377440,2366.0
1044,163581,2018-01-05,4197198654,2286.0
1045,74195,2018-01-05,4201159480,2199.0
1046,139759,2018-01-05,4166953647,1899.0
1047,57836,2018-01-05,3906117878,1888.0
1048,81950,2018-01-05,4196484201,1888.0
1049,127314,2018-01-05,3764524731,1799.0
1050,101970,2018-01-05,4171945510,1580.0
1051,95876,2018-01-05,4199669770,1499.0
1052,119914,2018-01-05,4197156045,1499.0
1053,150136,2018-01-05,4200908898,1499.0
1054,159021,2018-01-05,4195596329,1249.0
1055,151038,2018-01-05,4188198858,1099.0
1056,135305,2018-01-05,4195629956,1028.0
1057,141298,2018-01-05,4184067691,999.0
1058,135570,2018-01-05,4193895330,999.0
1059,142540,2018-01-05,4194999149,999.0
1060,160234,2018-01-05,4196714438,999.0
1061,150083,2018-01-05,4203003599,945.0
1062,62122,2018-01-05,4192010306,866.0
1063,77706,2018-01-05,4162818270,799.0
1064,150379,2018-01-05,4200247046,799.0
1065,143068,2018-01-05,4202322606,791.0
1066,93090,2018-01-05,4201913576,790.0
1067,118030,2018-01-05,4198072074,760.0
1068,102514,2018-01-05,4199314170,759.0
1069,57059,2018-01-05,4037071571,699.0
1070,75092,2018-01-05,4197926675,690.0
1071,59537,2018-01-05,4195851504,599.0
1072,105229,2018-01-05,4132284077,489.0
1073,120885,2018-01-05,4194154180,436.0
1074,70310,2018-01-05,4200614898,399.0
1075,60541,2018-01-05,4199926911,399.0
1076,136804,2018-01-05,4119432572,388.0
1077,144178,2018-01-05,4160008130,379.0
1078,80934,2018-01-05,4198079848,318.0
1079,127965,2018-01-05,4188220734,303.0
1080,127717,2018-01-05,4157214116,299.0
1081,150563,2018-01-05,4201048361,299.0
1082,80165,2018-01-05,3975499621,298.0
1083,83071,2018-01-05,4196389229,289.0
1084,88179,2018-01-05,4196467750,289.0
1085,132438,2018-01-05,4197645045,279.0
1086,101693,2018-01-05,4197062999,279.0
1087,74349,2018-01-05,4197398254,269.0
1088,125744,2018-01-05,4193786686,258.0
1089,101900,2018-01-05,4194405217,238.0
1090,116726,2018-01-05,4082786023,231.0
1091,113580,2018-01-05,4196548266,219.0
1092,161858,2018-01-05,4191468207,219.0
1093,68774,2018-01-05,4192289601,199.0
1094,134027,2018-01-05,4098746407,199.0
1095,142882,2018-01-05,4197976040,199.0
1096,94727,2018-01-05,4031274295,149.0
1097,77188,2018-01-05,4185198941,139.0
1098,125880,2018-01-05,3512749983,135.0
1099,147087,2018-01-05,4199495824,130.0
1100,116859,2018-01-05,4085045877,130.0
1101,136704,2018-01-05,3648279322,128.0
1102,137397,2018-01-05,4154100923,125.0
1103,159309,2018-01-05,3535107265,122.0
1104,117912,2018-01-05,3092823522,119.0
1105,139999,2018-01-05,4198985783,119.0
1106,118072,2018-01-05,4194656041,119.0
1107,74285,2018-01-05,4194246195,118.0
1108,75968,2018-01-05,4187207710,115.0
1109,100261,2018-01-05,3996917592,109.0
1110,104237,2018-01-05,4195416833,100.0
1111,107218,2018-01-05,4175175668,99.0
1112,101853,2018-01-05,4194608169,99.0
1113,113399,2018-01-05,4194161429,99.0
1114,103163,2018-01-05,3998788635,98.0
1115,126276,2018-01-05,3860216729,86.0
1116,129977,2018-01-05,4195410742,78.0
1117,88532,2018-01-05,4117580603,69.0
1118,113458,2018-01-05,3538195094,69.0
1119,162255,2018-01-05,4191433051,69.0
1120,75443,2018-01-05,4191315899,69.0
1121,154791,2018-01-05,4191760256,68.0
1122,135784,2018-01-05,4199666887,68.0
1123,123828,2018-01-05,4196275575,66.0
1124,125176,2018-01-05,4191588222,66.0
1125,75348,2018-01-05,4193295630,65.9
1126,70100,2018-01-05,4170053648,62.9
1127,147266,2018-01-05,4035209741,61.0
1128,112255,2018-01-05,4196982800,59.9
1129,163335,2018-01-05,4111453259,59.9
1130,137882,2018-01-05,4198256838,59.0
1131,160555,2018-01-05,4192897755,59.0
1132,95549,2018-01-05,3645208560,59.0
1133,136295,2018-01-05,4200043806,59.0
1134,131512,2018-01-05,4194105520,59.0
1135,62096,2018-01-05,4194723152,59.0
1136,74921,2018-01-05,4191552005,59.0
1137,141523,2018-01-05,4192914864,59.0
1138,98159,2018-01-05,4202503259,59.0
1139,105496,2018-01-05,4195855281,59.0
1140,117199,2018-01-05,4140190175,59.0
1141,121039,2018-01-05,4188974614,54.5
1142,112667,2018-01-05,4196696440,50.0
1143,92789,2018-01-05,3977960666,49.0
1144,143312,2018-01-05,4139699506,49.0
1145,54407,2018-01-05,4199603658,49.0
1146,65557,2018-01-05,4139737580,49.0
1147,79958,2018-01-05,4191199207,49.0
1148,62556,2018-01-05,4195094291,49.0
1149,131448,2018-01-05,4195219155,49.0
1150,146299,2018-01-05,4194954992,46.9
1151,63607,2018-01-05,4143333976,46.9
1152,131362,2018-01-05,4014952018,46.9
1153,66690,2018-01-05,4192329431,45.0
1154,130913,2018-01-05,4194064801,44.9
1155,112144,2018-01-05,3897710929,44.9
1156,72388,2018-01-05,4191584342,39.0
1157,79492,2018-01-05,4163139890,39.0
1158,94809,2018-01-05,4190676505,39.0
1159,160082,2018-01-05,4193426656,38.0
1160,99769,2018-01-05,4201020496,38.0
1161,134210,2018-01-05,4010259585,34.9
1162,64873,2018-01-05,4192316556,33.0
1163,57265,2018-01-05,3661954470,30.0
1164,160499,2018-01-05,4191159709,29.9
1165,162344,2018-01-05,4165021358,29.9
1166,151206,2018-01-05,4192049146,29.0
1167,155260,2018-01-05,3414113839,29.0
1168,156321,2018-01-05,4136860254,24.0
1169,121332,2018-01-05,4148865238,23.9
1171,118304,2018-01-05,4191203050,21.9
1172,66206,2018-01-05,4103335369,21.9
1173,136713,2018-01-05,4192507135,21.9
1174,108723,2018-01-05,4192500821,21.9
1175,70277,2018-01-05,4031573894,21.9
1176,84769,2018-01-05,4195237957,21.9
1177,51659,2018-01-05,4192472515,21.8
1178,150164,2018-01-05,4137869307,19.9
1179,160102,2018-01-05,4117036348,19.5
1180,150549,2018-01-05,4119011425,18.9
1181,106348,2018-01-05,4167415765,18.8
1182,56319,2018-01-05,4200385741,17.9
1183,59184,2018-01-05,4201908809,17.9
